"rt","m.z","p.value","mode"
0.391,859.38139,0.502509038006289,"positive"
2.703,859.53249,0.499144467911008,"positive"
1.942,859.53897,0.258130461854157,"positive"
0.459,859.58629,0.966577759558227,"positive"
1.837,859.6516,0.6806157703003,"positive"
0.418,860.00758,0.468700664161295,"positive"
0.485,860.59389,0.0867004855064026,"positive"
2.122,860.60871,0.379112111232926,"positive"
0.372,860.61496,0.0453776433809303,"positive"
0.428,860.66513,0.665598972387193,"positive"
0.323,860.73402,0.655313440487754,"positive"
0.322,860.76893,0.772982908298519,"positive"
3.227,861.13699,0.422785863475732,"positive"
0.679,861.42996,0.453443997761282,"positive"
1.027,861.49947,0.121157804535999,"positive"
1.16,861.55195,0.416109090203924,"positive"
0.365,861.59459,0.818938566637262,"positive"
0.485,861.59843,0.0473053220355077,"positive"
0.4,861.62231,0.840997959310903,"positive"
1.03,861.6224,0.699136428064983,"positive"
1.835,861.66581,0.68648873721832,"positive"
0.447,862.35456,0.931311258899868,"positive"
0.661,862.49764,0.100322972142689,"positive"
0.383,862.59105,0.121909351945013,"positive"
2.115,862.62354,0.0402926322750107,"positive"
0.322,862.68105,0.591851662555989,"positive"
0.323,862.78305,0.962561416672375,"positive"
2.059,863.52701,0.506055081059263,"positive"
2.736,863.56145,0.626868738096435,"positive"
0.626,863.61129,0.329493395308692,"positive"
1.265,863.63542,0.705205705714597,"positive"
0.326,863.68862,0.926892808882031,"positive"
0.32,864.11898,0.827159946616048,"positive"
5.104,864.40959,0.341049583294288,"positive"
0.403,864.52439,0.974639395473685,"positive"
1.034,864.5404,0.189554340426975,"positive"
0.547,864.55645,0.497513530327186,"positive"
0.381,864.55713,0.873012926636517,"positive"
0.469,864.62572,0.97897114091215,"positive"
0.322,864.70659,0.4972940972975,"positive"
0.416,865.28215,0.00129921116195975,"positive"
1.018,865.50982,0.25895019486211,"positive"
0.678,865.59414,0.328583256377739,"positive"
0.366,865.65185,0.275139872808406,"positive"
0.42,865.95085,0.000269654856121127,"positive"
2.097,866.08164,0.360788747488061,"positive"
0.322,866.08645,0.359943662442072,"positive"
0.468,866.1043,0.0289019413878048,"positive"
0.32,866.20878,0.25386941879861,"positive"
0.375,866.33151,0.397635451891221,"positive"
0.357,866.44554,0.414033116981408,"positive"
0.528,866.51077,0.280535234383694,"positive"
0.696,866.5315,0.0939582918633524,"positive"
1.069,866.55423,0.902712886691548,"positive"
0.951,866.55425,0.422422841772551,"positive"
1.201,866.55539,0.169600494013851,"positive"
0.46,866.56886,0.192434691830603,"positive"
0.321,866.72154,0.540209651994368,"positive"
0.419,867.02724,0.116967248916322,"positive"
0.479,867.20567,0.426033170867087,"positive"
0.389,867.37178,0.455010356142839,"positive"
1.912,867.46959,0.728088310720473,"positive"
3.408,867.54196,0.149217023426282,"positive"
2.227,867.60483,0.315691028794078,"positive"
0.498,867.60766,0.306771513160668,"positive"
0.567,867.62936,0.440864803481661,"positive"
0.707,867.62946,0.602559415574028,"positive"
0.399,867.62962,0.210931646349494,"positive"
0.655,867.6307,0.157718453402811,"positive"
0.322,867.6681,0.391546378216445,"positive"
0.48,867.87269,0.418999776818075,"positive"
0.33,868.10324,0.625867404365752,"positive"
0.323,868.15506,0.837603533948317,"positive"
0.876,868.51043,0.605574296915121,"positive"
1.223,868.51056,0.134537574592607,"positive"
1.012,868.51094,0.218305418583794,"positive"
1.566,868.55167,0.250240588147601,"positive"
1.48,868.55269,0.891562570785076,"positive"
0.412,868.59752,0.093701621170492,"positive"
1.49,868.65376,0.99173804630382,"positive"
0.318,868.68659,0.472235339990067,"positive"
0.321,868.73838,0.782347072303148,"positive"
0.532,869.0049,0.275313612194636,"positive"
0.475,869.47983,0.687473008655355,"positive"
1.911,869.48102,0.50746165476818,"positive"
0.392,869.53269,0.129332838466086,"positive"
0.531,869.60462,0.542519665549766,"positive"
0.408,869.642,0.66106550287025,"positive"
1.849,869.72232,0.372898475796256,"positive"
1.03,869.98584,0.137665860397687,"positive"
0.378,870.10019,0.0979828234404213,"positive"
0.322,870.15296,0.350894599191,"positive"
0.42,870.27937,0.0573738826281391,"positive"
0.378,870.40582,0.362869400499472,"positive"
0.332,870.50884,0.559986035685778,"positive"
0.431,870.50901,0.190009385724683,"positive"
2.083,870.52569,0.2478629930285,"positive"
2.215,870.52656,0.108537662391377,"positive"
1.267,870.53974,0.482182955534592,"positive"
0.602,870.54593,0.393963727138637,"positive"
0.991,870.56905,0.378852636892665,"positive"
0.933,870.5693,0.138881969289255,"positive"
1.06,870.57056,0.120264453129856,"positive"
1.269,870.60052,0.598133913981305,"positive"
0.981,870.6577,0.956396642084138,"positive"
0.321,870.75299,0.813004370722561,"positive"
0.32,870.84205,0.623713091625975,"positive"
0.425,870.94983,0.0222538653524791,"positive"
0.445,871.11594,0.0413935493987927,"positive"
0.425,871.28164,0.0116601277265614,"positive"
0.392,871.4426,0.861640884235481,"positive"
0.48,871.97669,0.296990569377874,"positive"
1.07,872.54156,0.231972038662608,"positive"
1.268,872.55615,0.0369336553865601,"positive"
0.37,872.56386,0.375404505300087,"positive"
0.426,872.62874,0.0841716077733445,"positive"
0.322,872.63056,0.853013309633765,"positive"
1.246,872.65113,0.914432671919674,"positive"
0.426,872.65787,0.0528930244271899,"positive"
0.324,872.68525,0.396504678507213,"positive"
0.321,872.71259,0.0861759512409846,"positive"
4.095,872.83212,0.179324722940765,"positive"
0.321,872.8567,0.564657933808177,"positive"
0.323,872.91917,0.774270381101363,"positive"
0.324,872.97119,0.18284834141948,"positive"
0.322,873.01015,0.39932971958476,"positive"
0.871,873.07416,0.452725588497398,"positive"
1.031,873.46545,0.53028998414875,"positive"
0.532,873.48116,0.491872979342201,"positive"
2.763,873.48484,0.531702378977016,"positive"
1.07,873.54611,0.226008726423449,"positive"
0.321,873.68845,0.954230777096061,"positive"
0.322,874.0128,0.729504264725271,"positive"
0.43,874.05004,0.411457917277481,"positive"
0.391,874.36209,0.485381999707424,"positive"
1.19,874.51727,0.169576712634908,"positive"
0.324,874.68532,0.805042555033609,"positive"
0.321,874.72948,0.0859459833597879,"positive"
0.323,874.9356,0.864072913086752,"positive"
0.443,875.02506,0.483774116641537,"positive"
0.438,875.53781,0.738767909225601,"positive"
1.035,875.56758,0.106925163699095,"positive"
0.321,875.93904,0.935726425871888,"positive"
0.568,876.01436,0.115874763135448,"positive"
0.448,876.0153,0.429171127915672,"positive"
0.484,876.53148,0.96899086868976,"positive"
2.703,876.5587,0.575752760944437,"positive"
1.264,876.62219,0.465663374263924,"positive"
0.358,876.62548,0.451613020052851,"positive"
0.443,876.66048,0.876507554881185,"positive"
0.476,876.99028,0.743210395650837,"positive"
0.679,877.40703,0.45268771996269,"positive"
1.04,877.49808,0.516663753246766,"positive"
0.896,877.55887,0.550282596946915,"positive"
0.438,877.60414,0.169216087147227,"positive"
0.385,877.61704,0.41459008297604,"positive"
0.443,877.66424,0.422620562003598,"positive"
0.323,877.72657,0.506099962086738,"positive"
0.324,877.83498,0.899833093556649,"positive"
0.452,878.10489,0.352924023124219,"positive"
0.447,878.3277,1,"positive"
0.584,878.38771,0.430117537768703,"positive"
1.007,878.5663,0.110194534120964,"positive"
1.239,878.56888,0.760554289493557,"positive"
1.264,878.6344,0.686441328733419,"positive"
1.43,878.63807,0.872674459191445,"positive"
0.428,878.63993,0.566532848474957,"positive"
0.493,878.81873,0.716830831861328,"positive"
0.397,879.42852,0.767064593425124,"positive"
0.66,879.61349,0.377603739973741,"positive"
0.422,880.29218,0.000811405706052898,"positive"
0.348,880.57376,0.0674402113531919,"positive"
1.09,880.58981,0.316440581824108,"positive"
0.49,880.61957,0.775611598638955,"positive"
0.413,881.04364,0.262802071002737,"positive"
0.391,881.44022,0.467351592165554,"positive"
2.703,881.51614,0.425624554321984,"positive"
0.774,881.54397,0.420286793522009,"positive"
1.852,881.56034,0.482456754394837,"positive"
1.976,881.56154,0.471274859121148,"positive"
0.457,881.58386,0.46022025905729,"positive"
0.323,881.68118,0.380669199442758,"positive"
1.257,881.71594,0.877922782039138,"positive"
1.177,882.06188,0.431015784570197,"positive"
0.368,882.36317,0.432388560766343,"positive"
0.805,882.51537,0.404990920039118,"positive"
0.974,882.51626,0.155347127633041,"positive"
0.383,882.54583,0.0985203006240076,"positive"
0.826,882.56734,0.680933705584149,"positive"
0.961,882.56809,0.139737047947544,"positive"
0.425,882.57803,0.799406188076142,"positive"
0.491,882.62638,0.0454559902303434,"positive"
0.759,882.63296,0.41994187830397,"positive"
0.623,882.63689,0.342189930040674,"positive"
0.815,882.65266,0.0992324556214909,"positive"
0.971,882.65353,0.0121235523672032,"positive"
0.346,882.72339,0.60719473220653,"positive"
0.453,883.50756,0.188058508114902,"positive"
1.016,883.51109,0.13459580344744,"positive"
0.825,883.51315,0.327208860768672,"positive"
0.324,883.77068,0.189950854935093,"positive"
0.443,883.98659,0.456905459294339,"positive"
1.047,884.02562,0.181842866676141,"positive"
1.238,884.02708,0.36221803925903,"positive"
0.448,884.11694,0.124831868592464,"positive"
0.383,884.13225,0.549555731606563,"positive"
0.427,884.52393,0.201387400396693,"positive"
0.546,884.56465,0.475725157057557,"positive"
0.473,884.59427,0.243759616493928,"positive"
2.11,884.60106,0.67204429560416,"positive"
0.366,884.60277,0.141450272881181,"positive"
1.252,884.61272,0.882920096171359,"positive"
0.35,884.66413,0.69456449354378,"positive"
0.322,884.73241,0.527038063577585,"positive"
0.363,885.02345,0.435769126287151,"positive"
0.428,885.28764,0.006184181151781,"positive"
0.338,885.49342,0.414296137203322,"positive"
2.681,885.54843,0.855168264242729,"positive"
0.349,885.59651,0.195475425997968,"positive"
0.423,885.95765,0.00430998610473795,"positive"
0.589,886.19658,0.426909575603745,"positive"
1.892,886.24001,0.340903062171874,"positive"
0.964,886.51809,0.054811549323102,"positive"
1.48,886.52044,0.112396742188731,"positive"
1.026,886.55169,0.0590670481471433,"positive"
0.682,886.55276,0.28244931139532,"positive"
0.424,886.6076,0.291761549975378,"positive"
0.325,886.62767,0.927818742377281,"positive"
0.322,886.74738,0.498470361446111,"positive"
0.546,887.1088,0.958348374471722,"positive"
0.405,887.41943,0.394801497381035,"positive"
0.443,887.47392,0.4836641868041,"positive"
0.66,887.47451,0.437396734421825,"positive"
0.774,887.47704,0.345170438966169,"positive"
0.532,887.49581,0.515435131611516,"positive"
2.678,887.56245,0.462730984489796,"positive"
0.684,887.60673,0.162065234365025,"positive"
0.288,888.09228,0.42705271527692,"positive"
0.476,888.1166,0.813152665194392,"positive"
0.521,888.53451,0.363211392745575,"positive"
1.249,888.5689,0.437614472601006,"positive"
0.462,888.62331,0.371692975610783,"positive"
1.256,888.62444,0.8637206707141,"positive"
0.323,888.63993,0.194505672690425,"positive"
0.352,888.7087,0.999569563528691,"positive"
0.346,888.79926,0.580804139188377,"positive"
1.031,889.44004,0.629600546195968,"positive"
0.331,889.45636,0.61621699455134,"positive"
0.413,889.52853,0.312297983504727,"positive"
0.352,890.38653,0.37699264667013,"positive"
0.988,890.54318,0.209292846444283,"positive"
0.759,890.54366,0.42854294556619,"positive"
0.466,890.54438,0.43527005860942,"positive"
1.265,890.63645,0.464401500214723,"positive"
0.32,890.72391,0.668659108530274,"positive"
0.487,891.04294,0.542020089846696,"positive"
2.27,891.57106,0.165716548467639,"positive"
0.902,891.59721,0.0665800714166408,"positive"
0.381,891.6093,0.119865608835738,"positive"
0.32,891.92367,0.265491133476649,"positive"
0.321,891.95871,0.311342997020979,"positive"
1.028,891.99986,0.16355307723449,"positive"
0.381,892.11476,0.129073344729293,"positive"
0.533,892.11923,0.332236467393529,"positive"
0.412,892.4067,0.237483357230619,"positive"
1.24,892.52431,0.931265437738143,"positive"
2.092,892.53755,0.385424810628369,"positive"
2.223,892.53822,0.278391251372455,"positive"
1.064,892.58166,0.0604591977562102,"positive"
0.966,892.582,0.0715243057342534,"positive"
0.903,892.58237,0.0271069979206541,"positive"
0.453,892.62648,0.041311911364018,"positive"
1.267,892.6531,0.0876845750053056,"positive"
0.699,892.69417,0.125300080127771,"positive"
0.32,892.7379,0.564635343670778,"positive"
0.452,893.01049,0.293429057480464,"positive"
2.226,893.03974,0.980154813163776,"positive"
0.39,893.36733,0.415578914452973,"positive"
0.781,893.43956,0.441404822905385,"positive"
0.32,893.97585,0.505598651440346,"positive"
0.42,894.11509,0.482570504606865,"positive"
0.39,894.45781,0.506974103531642,"positive"
1.019,894.54023,0.098022211784203,"positive"
0.615,894.56864,0.637356022026605,"positive"
0.49,894.57172,0.446895670428635,"positive"
1.261,894.60163,0.788127665988614,"positive"
0.318,894.62876,0.684587631843728,"positive"
0.32,894.75359,0.45330048811781,"positive"
0.32,894.86914,0.392801192909679,"positive"
0.322,894.94992,0.640772965815866,"positive"
1.026,895.03981,0.0562073436878223,"positive"
0.428,895.29856,0.0717715404333399,"positive"
0.39,895.45434,0.502408525685623,"positive"
1.031,895.52152,0.631208065714362,"positive"
0.367,895.54431,0.296867309547781,"positive"
0.492,895.57168,0.456837291603944,"positive"
0.648,895.65759,0.774619342670102,"positive"
0.555,895.66194,0.643562591368521,"positive"
0.388,895.66578,0.608087351790603,"positive"
4.216,895.68265,0.621258032056532,"positive"
0.341,895.71518,0.459962862643123,"positive"
1.452,896.45147,0.834905382161078,"positive"
1.031,896.52519,0.66619563947106,"positive"
0.376,896.56234,0.13051341021311,"positive"
0.531,896.57901,0.258071766982921,"positive"
1.274,896.67837,0.814232614095559,"positive"
0.32,896.71597,0.510386672392017,"positive"
0.321,896.76924,0.233490133349337,"positive"
0.321,896.83166,0.0471801305707505,"positive"
0.321,896.86032,0.137686382925834,"positive"
0.322,896.9718,0.785080771090017,"positive"
0.514,897.09999,0.202053224086745,"positive"
1.452,897.4512,0.790421611425374,"positive"
2.703,897.48855,0.395464390870051,"positive"
0.682,897.50241,0.442396078632532,"positive"
1.03,897.5264,0.466841179680268,"positive"
0.54,897.5491,0.703493692451201,"positive"
1.032,897.57907,0.1837596684723,"positive"
0.646,897.59379,0.800714985161105,"positive"
0.536,897.63368,0.449502594561299,"positive"
0.321,897.6955,0.295753426032655,"positive"
0.322,897.88228,0.0870338149009032,"positive"
0.523,898.05409,0.368113638714343,"positive"
0.411,898.53969,0.107669567951898,"positive"
1.255,898.60646,0.609021879826031,"positive"
0.468,898.60852,0.133234765677781,"positive"
1.239,898.67007,0.729721503106381,"positive"
0.321,898.72616,0.0576854995056161,"positive"
0.322,898.93522,0.0739042564217935,"positive"
0.32,899.02657,0.266923699285478,"positive"
0.574,899.22771,0.969474041703016,"positive"
0.34,899.50754,0.508017310356872,"positive"
0.486,899.51856,0.657467739030706,"positive"
1.039,899.55348,0.375508870789046,"positive"
0.574,899.56167,0.457005897474218,"positive"
0.573,899.89629,0.819576813029705,"positive"
1.074,900.0736,0.384429271766992,"positive"
0.381,900.53362,0.902990464957878,"positive"
2.691,900.55818,0.0434796839328951,"positive"
1.005,900.57799,0.221886216113209,"positive"
2.112,900.57895,0.791469115051492,"positive"
1.241,900.68335,0.953373758570938,"positive"
1.896,900.91067,0.160397638499535,"positive"
0.322,900.95035,0.0576008220051545,"positive"
0.325,901.05657,0.111772970340033,"positive"
0.469,901.12501,0.261505263005369,"positive"
0.393,901.35346,0.45188358326795,"positive"
0.402,901.43503,0.736705428943535,"positive"
0.549,901.48662,0.0878334331875965,"positive"
0.477,901.51709,0.532982086493047,"positive"
0.683,901.62332,0.83782490061784,"positive"
0.35,901.83359,0.265942824479396,"positive"
1,902.08855,0.0572322754229809,"positive"
0.551,902.56543,0.132195556549317,"positive"
2.678,902.57431,0.928608078520417,"positive"
0.328,902.62019,0.321997546044814,"positive"
7.441,902.817,0.582445309307453,"positive"
0.32,902.96045,0.469768445940004,"positive"
0.323,903.81828,0.376893351198908,"positive"
0.531,904.09349,0.418683045805576,"positive"
1.249,904.45706,0.516597728150556,"positive"
2.681,904.51078,0.616376406474795,"positive"
2.679,904.59008,0.799460469072439,"positive"
0.499,904.62087,0.105740215841191,"positive"
0.349,904.63459,0.374794278886484,"positive"
0.354,904.69244,0.646630667117636,"positive"
0.436,904.69248,0.767968554813286,"positive"
7.467,904.8311,0.266338747593436,"positive"
0.492,904.83251,0.193061249911514,"positive"
0.45,905.01056,0.435071996803659,"positive"
0.383,905.44529,0.422199013531344,"positive"
5.644,905.48287,0.381807171529874,"positive"
1.027,905.52395,0.186922161224082,"positive"
0.37,905.613,0.421197072153512,"positive"
0.354,905.69638,0.914041369284157,"positive"
0.321,905.75499,0.886438612699814,"positive"
0.373,906.12666,0.342543986094843,"positive"
0.33,906.48283,0.686830838846717,"positive"
0.689,906.5254,0.0865965229815733,"positive"
0.425,906.54501,0.476197372912297,"positive"
0.388,906.61445,0.138247674112653,"positive"
4.095,906.82469,0.0196898007779532,"positive"
0.495,906.84526,0.475056209632481,"positive"
0.389,907.11672,0.085940273848422,"positive"
0.522,907.25528,0.433029001371318,"positive"
1.254,907.7332,0.661797077393373,"positive"
0.33,907.7743,0.20617690768139,"positive"
0.411,908.54708,0.686606826682933,"positive"
1.028,908.56615,0.0685918205710991,"positive"
0.423,908.615,0.44613329717918,"positive"
0.703,908.61788,0.402615130994364,"positive"
0.533,908.62096,0.484374133120199,"positive"
1.252,908.71966,0.460878565840695,"positive"
0.323,908.78936,0.349158188056055,"positive"
4.103,908.8316,0.0728484483478401,"positive"
0.522,909.25112,0.424364132218058,"positive"
2.679,909.54473,0.8162586436643,"positive"
0.368,909.57064,0.461015943903742,"positive"
4.112,909.90972,0.25812460824438,"positive"
0.426,909.97916,0.0837048220488906,"positive"
0.386,910.53176,0.282967836189537,"positive"
0.536,910.53723,0.283608141291694,"positive"
1.034,910.54035,0.137198406407878,"positive"
0.722,910.55591,0.214247193417949,"positive"
0.374,910.56194,0.567883857719228,"positive"
0.486,910.59508,0.385811098005639,"positive"
0.513,910.62803,0.934202213014547,"positive"
0.48,910.65895,0.963091010286645,"positive"
0.322,910.74703,0.279539104876975,"positive"
0.479,911.59655,0.366446091182748,"positive"
0.391,912.47069,0.705991738520906,"positive"
0.417,912.52451,0.519355014460974,"positive"
1.072,912.53775,0.487998452928095,"positive"
1.824,912.57777,0.557746174427823,"positive"
1.216,912.57882,0.34558980742712,"positive"
0.99,912.57892,0.419216788958889,"positive"
1.709,912.57941,0.424612270876577,"positive"
2.023,912.57974,0.641146342652792,"positive"
1.924,912.5801,0.0797765239455836,"positive"
1.247,912.62069,0.538142816600293,"positive"
0.421,912.62416,0.0821014139985568,"positive"
0.391,913.46584,0.504004894705879,"positive"
1.03,913.51014,0.0575821224177089,"positive"
0.415,913.5222,0.968895560482065,"positive"
6.165,913.84246,0.898128757133124,"positive"
0.384,914.1249,0.0994393675619471,"positive"
0.382,914.15828,0.459103249884174,"positive"
6.165,914.17928,0.947550982034548,"positive"
6.165,914.51301,0.94197822158321,"positive"
0.441,914.53446,0.219260454501478,"positive"
0.937,914.59551,0.0265107356524449,"positive"
1.066,914.59567,0.116267252305274,"positive"
0.995,914.59603,0.00437342967562526,"positive"
1.252,914.63706,0.828201063092349,"positive"
0.461,914.64055,0.0363154912018891,"positive"
0.321,914.72351,0.797624975824224,"positive"
0.94,915.09663,0.161934097412413,"positive"
1.01,915.12497,0.338835899782437,"positive"
0.537,915.61318,0.456471891337006,"positive"
0.318,915.68552,0.383536135365178,"positive"
0.994,916.10155,0.09741052026124,"positive"
0.421,916.10411,0.118243037262095,"positive"
0.461,916.14418,0.0399521313824537,"positive"
1.026,916.55169,0.269380538728697,"positive"
0.706,916.56282,0.556177847642542,"positive"
0.544,916.6182,0.258023226879378,"positive"
0.433,916.65616,0.0876322686235687,"positive"
0.322,916.73749,0.486627565181378,"positive"
0.433,916.74345,0.0483682388610979,"positive"
0.322,916.82687,0.36821491231687,"positive"
1.042,917.49182,0.71448152647077,"positive"
0.917,917.51207,0.51205342761342,"positive"
0.772,917.51653,0.189505842439573,"positive"
0.44,917.53864,0.289787179278633,"positive"
1.104,917.57125,0.113565642112135,"positive"
0.43,917.60288,0.442654574382311,"positive"
0.433,917.65954,0.501445207854778,"positive"
0.318,917.69936,0.244432049910182,"positive"
2.052,917.9334,0.974045524188272,"positive"
1.02,918.51464,0.0587799957479709,"positive"
1.254,918.66485,0.375399830405235,"positive"
0.32,918.75325,0.409229513163811,"positive"
0.537,919.12063,0.490787324376994,"positive"
0.571,919.50494,0.34125585327346,"positive"
1.027,919.59204,0.0414004560137987,"positive"
0.32,920.30578,0.451146415167439,"positive"
0.496,920.55675,0.70501953897839,"positive"
0.453,920.68591,0.999191545682862,"positive"
0.661,920.72403,0.0762675963057083,"positive"
0.323,920.83135,0.848310126456612,"positive"
0.459,921.62779,0.510336461959515,"positive"
0.317,921.72232,0.407410451016954,"positive"
0.407,921.96308,0.488143230295431,"positive"
1.065,922.59307,0.0868102415809473,"positive"
0.32,922.93716,0.494741367749582,"positive"
0.48,923.06379,0.42979065349639,"positive"
0.997,923.0922,0.938111086431524,"positive"
0.472,923.51273,0.459210911279752,"positive"
0.38,923.5399,0.310034811138624,"positive"
0.488,923.57071,0.96971139374499,"positive"
0.687,923.63964,0.0944243187370878,"positive"
0.473,923.64231,0.454880503013036,"positive"
1.172,924.1018,0.350897972702021,"positive"
0.706,924.13686,0.0828765784973351,"positive"
0.327,924.27107,0.392607706663413,"positive"
0.371,924.5977,0.172901812592125,"positive"
0.85,924.61357,0.89697118415844,"positive"
0.725,924.61459,0.544879040130994,"positive"
0.32,924.95661,0.818499636625435,"positive"
2.679,925.51762,0.691019123743543,"positive"
0.727,925.61806,0.732996153429618,"positive"
0.458,926.02102,0.843195205745214,"positive"
1.032,926.05885,0.370046850594728,"positive"
0.464,926.52083,0.620078312842458,"positive"
0.388,926.57239,0.0995397090002436,"positive"
1.122,926.59269,0.140590384110531,"positive"
1.226,926.5933,0.137768495797784,"positive"
1.547,926.59404,0.0644711461087949,"positive"
0.433,926.60398,0.792702710875445,"positive"
0.552,926.6631,0.252162595213992,"positive"
0.323,926.87319,0.931816211520626,"positive"
0.459,927.02645,0.834512428959652,"positive"
0.39,927.40108,0.313268038089487,"positive"
0.388,927.45047,0.4958630058069,"positive"
1.026,927.53725,0.0858068922002956,"positive"
0.321,927.81791,0.29487641731979,"positive"
1.029,928.03876,0.0574257118827112,"positive"
0.397,928.14305,0.0830917487269276,"positive"
1.244,928.45753,0.644195486724166,"positive"
0.435,928.55019,0.218808675747189,"positive"
2.667,928.58941,0.515536735331329,"positive"
0.614,928.60019,0.424389091010614,"positive"
0.484,928.61934,0.21645681357228,"positive"
0.822,928.65206,0.727147071664671,"positive"
0.975,928.65482,0.329338122575663,"positive"
0.32,928.74692,0.362494614506515,"positive"
2.086,929.11241,0.527250356936709,"positive"
1.98,929.11479,0.424751259745369,"positive"
0.436,929.55277,0.178842802061225,"positive"
0.32,929.66473,0.901302225496423,"positive"
1.954,930.26285,0.26877440224369,"positive"
0.572,930.42534,0.422408104800389,"positive"
1.24,930.47045,0.0704797980477175,"positive"
0.735,930.54269,0.255998253203295,"positive"
0.42,930.54432,0.16638353342561,"positive"
0.634,930.54555,0.8519607418193,"positive"
1.543,930.54651,0.199759428007356,"positive"
1.025,930.57681,0.0573029299906376,"positive"
2.68,930.60042,0.511483633861207,"positive"
1.139,930.63523,0.431070188217351,"positive"
0.32,930.6833,0.61818945748728,"positive"
0.322,930.72364,0.737206122635474,"positive"
0.537,931.13529,0.337767218680184,"positive"
2.556,931.57812,0.2200896197293,"positive"
2.37,931.59912,0.107130300409415,"positive"
2.681,931.60479,0.918757407586022,"positive"
1.249,932.48746,0.613931823580148,"positive"
0.527,932.55905,0.387857427831085,"positive"
0.493,932.86442,0.184539342126889,"positive"
1.044,933.46641,0.472955139402594,"positive"
0.421,933.55255,0.392543485480346,"positive"
1.841,933.57316,0.420493273357098,"positive"
0.357,933.77285,0.281506314845289,"positive"
0.418,934.14738,0.0612609833140971,"positive"
1.837,934.57379,0.541707351885645,"positive"
0.325,934.60489,0.198503798053197,"positive"
0.352,934.63789,0.642889135885791,"positive"
1.249,934.73851,0.877761556375604,"positive"
0.39,935.47803,0.259071395393307,"positive"
1.028,935.52649,0.157916094368397,"positive"
2.254,935.60803,0.19202456863924,"positive"
0.388,935.63566,0.115748683184359,"positive"
0.446,935.66984,0.164488644153842,"positive"
0.427,936.08108,0.459297270021241,"positive"
0.407,936.37946,0.335865174010775,"positive"
0.451,936.56602,0.526473301793633,"positive"
1.068,936.60813,0.264042189919912,"positive"
1.007,936.60882,0.0139849840351799,"positive"
0.353,936.61853,0.462735986500843,"positive"
0.468,936.65348,0.040027303898464,"positive"
0.388,936.68372,0.400011688682043,"positive"
1.245,936.74935,0.981314077179953,"positive"
0.324,936.74977,0.597138822268393,"positive"
0.323,936.82094,0.945569108186609,"positive"
0.475,937.24293,0.147896983843055,"positive"
1.031,938.5645,0.148397901111939,"positive"
1.189,938.57435,0.733275030281566,"positive"
0.558,938.57569,0.658287342297043,"positive"
0.418,939.05085,0.202191171110995,"positive"
1.172,939.07731,0.34462895209729,"positive"
0.395,939.1431,0.0151664870674302,"positive"
1.04,939.54721,0.514257063183404,"positive"
0.484,939.66602,0.128421332588489,"positive"
0.318,939.68183,0.858394866163661,"positive"
0.38,940.58789,0.0899736388583298,"positive"
0.537,940.63062,0.241189813098506,"positive"
0.414,940.65102,0.0327971887508445,"positive"
0.32,940.73756,0.472348828529119,"positive"
4.094,940.8181,0.0686202185427221,"positive"
0.327,940.82594,0.579224072465259,"positive"
0.494,941.0426,0.444623154488933,"positive"
0.531,941.13178,0.050667225013827,"positive"
0.334,941.53906,0.420799222029177,"positive"
1.028,941.60794,0.103192502869848,"positive"
4.611,942.4677,0.364558455544882,"positive"
0.478,942.63413,0.836315972423905,"positive"
0.95,942.66774,0.250795361335545,"positive"
0.802,942.66808,0.229351935480357,"positive"
0.32,942.75304,0.381121468554375,"positive"
0.783,943.17221,0.0838940495908595,"positive"
0.4,943.36652,0.383702791580673,"positive"
0.394,943.47801,0.676312627561799,"positive"
2.676,943.48453,0.826443776357641,"positive"
0.475,943.6418,0.729305960685298,"positive"
0.323,943.82328,0.407144533508056,"positive"
0.504,944.56036,0.704733230698606,"positive"
0.465,944.59308,0.748104245773651,"positive"
0.671,945.54976,0.39565505844065,"positive"
0.639,945.58283,0.668335553688266,"positive"
1.02,946.0748,0.0104133138340145,"positive"
0.482,946.07591,0.0671965922463623,"positive"
0.836,946.53676,0.423154376434155,"positive"
1.577,946.63011,0.448954488667456,"positive"
0.319,946.71098,0.089833093153269,"positive"
2.676,947.50327,0.667450860077552,"positive"
0.438,947.55876,0.881409811633144,"positive"
1.03,947.57059,0.117589516576875,"positive"
0.546,947.57438,0.444660267231524,"positive"
0.472,948.11785,0.355721446972698,"positive"
0.356,948.51413,0.225216371365199,"positive"
0.371,948.58822,0.140033714132739,"positive"
0.516,948.64557,0.119786015893239,"positive"
0.358,948.68349,0.477382402482703,"positive"
0.447,948.71655,0.747533902554857,"positive"
1.03,949.5493,0.034516930384657,"positive"
1.84,949.5495,0.363652384564678,"positive"
0.379,949.65467,0.398339478947496,"positive"
0.353,950.51319,0.437851275088555,"positive"
0.714,950.55235,0.182038618624317,"positive"
0.322,950.87445,0.277583989477157,"positive"
2.005,951.12805,0.271986451946216,"positive"
1.88,951.1283,0.324671322742796,"positive"
1.813,951.6299,0.422767913255478,"positive"
0.532,951.63808,0.152960570346459,"positive"
0.318,951.76635,0.37587888561218,"positive"
0.32,951.8175,0.466444485055041,"positive"
0.474,952.0852,0.224586509608315,"positive"
2.009,952.13216,0.249054492881495,"positive"
0.526,952.14153,0.790675015697602,"positive"
0.352,952.51636,0.413587748267404,"positive"
1.029,952.59095,0.0293135227307812,"positive"
0.539,952.64542,0.117654451504519,"positive"
