"rt","m.z","p.value","mode"
1.542,812.61508,0.699643039127821,"positive"
0.337,812.62469,0.942593297567811,"positive"
0.321,812.67409,0.811086713504774,"positive"
1.314,812.76163,0.428747014159395,"positive"
2.752,812.82697,0.103963021929872,"positive"
0.551,813.22101,0.783872620400149,"positive"
1.972,813.42224,0.434016113801265,"positive"
0.377,813.4246,0.92641316734109,"positive"
0.907,813.53355,0.300078154390047,"positive"
0.797,813.53514,0.5066006380429,"positive"
0.601,813.57264,0.563324913972248,"positive"
2.216,813.68424,0.084010779620086,"positive"
0.592,813.94152,0.495555026836191,"positive"
0.669,814.0745,0.270124217760013,"positive"
2.099,814.47605,0.430356400271573,"positive"
1.519,814.5342,0.62648034836565,"positive"
1.246,814.57173,0.144152377535905,"positive"
1.846,814.62221,0.364680964814344,"positive"
0.324,814.63832,0.330524154575735,"positive"
0.321,814.69115,0.716826947290037,"positive"
0.551,814.95889,0.907985994860756,"positive"
0.468,816.51086,0.712486404428388,"positive"
1.242,816.53769,0.594092896729585,"positive"
0.472,816.56803,0.651597899878204,"positive"
1.246,816.58901,0.580739291406358,"positive"
1.425,816.62135,0.14758656215991,"positive"
0.421,816.64042,0.111497407293164,"positive"
1.25,816.64992,0.534604571700478,"positive"
0.322,816.70681,0.610747272409246,"positive"
0.373,817.36997,0.535081832447742,"positive"
0.455,817.46931,0.243070816390696,"positive"
1.029,817.59695,0.129205699660904,"positive"
0.45,817.59924,0.510971059928848,"positive"
0.594,818.03946,0.113923919028173,"positive"
0.438,818.32842,0.511572218865998,"positive"
0.35,818.4533,0.591444064990429,"positive"
0.635,818.47317,0.0866249206399023,"positive"
1.31,818.50651,0.294730871046739,"positive"
0.993,818.52125,0.454343199571926,"positive"
0.867,818.52154,0.589414979746628,"positive"
1.254,818.54859,0.558786416102882,"positive"
1.257,818.60373,0.533684826464074,"positive"
1.253,818.66448,0.415402572957417,"positive"
0.53,818.70116,0.233881566848935,"positive"
0.322,818.72227,0.492833368224222,"positive"
0.542,818.99459,0.388230066834676,"positive"
0.544,819.49908,0.670291237576221,"positive"
1.313,820.52511,0.59599670297865,"positive"
0.418,820.5598,0.573397070504571,"positive"
1.449,820.59439,0.360768787291135,"positive"
0.584,820.59728,0.0908980576094681,"positive"
0.459,820.59799,0.622995126935874,"positive"
0.462,820.81943,0.477827539635102,"positive"
0.408,820.94577,0.526448380354341,"positive"
0.558,821.22601,0.216279957178251,"positive"
0.408,821.25606,0.011701006197443,"positive"
0.367,821.36643,0.766254958275263,"positive"
0.457,821.49304,0.496759533467446,"positive"
0.629,821.56008,0.214836797226171,"positive"
0.561,821.56019,0.106393060246734,"positive"
0.413,821.56839,0.693392698464437,"positive"
0.46,821.6012,0.577624925967833,"positive"
0.557,821.8945,0.850601014264252,"positive"
0.406,821.92259,0.0232240582314428,"positive"
0.564,822.22933,0.282652377738223,"positive"
0.518,822.48419,0.896076959447661,"positive"
0.668,822.50502,0.099711030556022,"positive"
0.362,822.52486,0.149275726936536,"positive"
1.338,822.53929,0.478548239446039,"positive"
0.462,822.54177,0.595798925376695,"positive"
1.529,822.57103,0.306961110214748,"positive"
1.34,822.59903,0.509095121892913,"positive"
1.562,822.65335,0.350870093702898,"positive"
1.047,822.65381,0.153529538732589,"positive"
1.917,823.20628,0.508295675182087,"positive"
0.528,823.28881,0.438944220511527,"positive"
0.341,823.51092,0.980990047593171,"positive"
2.073,823.53925,0.277918793921472,"positive"
0.451,823.60281,0.443361151485839,"positive"
1.868,823.60805,0.237064006814498,"positive"
2.043,823.87403,0.543154593913881,"positive"
1.885,823.87572,0.502334544257974,"positive"
0.556,824.04063,0.246398257723143,"positive"
1.542,824.45939,0.975908489165337,"positive"
1.941,824.46854,0.579094113553243,"positive"
0.807,824.48327,0.240248940559454,"positive"
0.994,824.48425,0.551401008834367,"positive"
1.196,824.48434,0.336116665055918,"positive"
0.437,824.50045,0.838179323552224,"positive"
1.777,824.52941,0.0583747537872751,"positive"
0.526,824.55216,0.517037629521352,"positive"
1.437,824.5543,0.316209587679715,"positive"
0.405,824.57351,0.276046755961599,"positive"
0.5,824.65366,0.569098477306251,"positive"
0.333,824.6634,0.719479983959759,"positive"
1.942,825.48297,0.471600825182363,"positive"
0.522,825.57994,0.0494736272183842,"positive"
1.844,825.68306,0.394931597876337,"positive"
0.378,826.07637,0.690669244567917,"positive"
1.264,826.23864,0.417438159712749,"positive"
1.27,826.26703,0.132475232084242,"positive"
0.38,826.3325,0.564970620551592,"positive"
0.423,826.48272,0.895976823010612,"positive"
2.16,826.49824,0.455049323948519,"positive"
1.99,826.49898,0.568376981491891,"positive"
2.045,826.50082,0.211750315318103,"positive"
0.792,826.54237,0.152074666543519,"positive"
0.851,826.54253,0.244580417761309,"positive"
0.929,826.54438,0.117525355208713,"positive"
2.788,826.54621,0.0370446634234339,"positive"
1.319,826.60777,0.329648500361572,"positive"
0.415,826.92301,0.0723785913954366,"positive"
0.427,827.08901,0.2614275874695,"positive"
2.766,827.17132,0.300699108126082,"positive"
0.414,827.25624,0.00583329015987149,"positive"
0.384,827.5064,0.863468337247469,"positive"
1.305,827.67176,0.542564219634439,"positive"
0.408,827.95424,0.160433282851248,"positive"
0.397,828.00614,0.739291473213806,"positive"
1.278,828.21715,0.537387035084084,"positive"
1.265,828.27508,0.48384959031403,"positive"
1.516,828.49211,0.42298352300404,"positive"
1.03,828.5142,0.58556718705017,"positive"
3.397,828.53147,0.0153955091701493,"positive"
1.274,828.5535,0.823661038031931,"positive"
0.418,828.60374,0.328838204335262,"positive"
1.429,828.6172,0.168359031777026,"positive"
0.352,828.61974,0.886466576709692,"positive"
0.418,828.66419,0.523654622278996,"positive"
0.354,828.69231,0.633780730010133,"positive"
1.267,829.20988,0.67249111913114,"positive"
1.279,829.27754,0.479644065898509,"positive"
1.022,829.43792,0.032348999241432,"positive"
0.554,829.52822,0.317203735883891,"positive"
1.611,829.57944,0.230960799263029,"positive"
1.518,830.50737,0.416197470480475,"positive"
0.708,830.52719,0.607339726233388,"positive"
0.883,830.52804,0.813974296023172,"positive"
0.569,830.52809,0.137722145145518,"positive"
1.103,830.56826,0.625840490158713,"positive"
1.271,830.56829,0.432194372136856,"positive"
0.349,830.63565,0.761183485758814,"positive"
1.432,830.63705,0.255679451568127,"positive"
0.374,831.38618,0.52628753976739,"positive"
0.429,831.48034,0.850422618922301,"positive"
1.026,831.61532,0.975305456845868,"positive"
0.423,831.91741,0.506440449917228,"positive"
2.239,832.05495,0.164787097056628,"positive"
0.325,832.24149,0.647672740522002,"positive"
0.474,832.50524,0.6399823849366,"positive"
1.27,832.51318,0.298971361093067,"positive"
0.333,832.54469,0.18434498413537,"positive"
1.273,832.58474,0.603475550318872,"positive"
1.457,832.59101,0.240611222220273,"positive"
0.433,832.63442,0.713177452005218,"positive"
1.269,832.64588,0.944821653857006,"positive"
0.694,832.66227,0.599568615958388,"positive"
1.294,832.69149,0.389447431258668,"positive"
0.322,832.7382,0.457843086233303,"positive"
1.272,832.77963,0.746734304174012,"positive"
1.29,832.81464,0.415167720102259,"positive"
1.03,833.4703,0.993630790282488,"positive"
0.412,833.57676,0.0811232863387706,"positive"
1.843,833.64841,0.561128355375651,"positive"
1.278,833.65012,0.283608410572305,"positive"
0.518,833.83397,0.919892083602472,"positive"
0.432,834.07864,0.218394884964482,"positive"
0.519,834.16867,0.783058746182012,"positive"
0.539,834.23181,0.446311397870767,"positive"
0.326,834.23999,0.64689090675,"positive"
1.027,834.54017,0.535433013945067,"positive"
1.279,834.54238,0.424911436329274,"positive"
1.274,834.60072,0.761927978519088,"positive"
1.445,834.60235,0.505001303500983,"positive"
2.16,834.60321,0.805179728636181,"positive"
0.455,834.61351,0.688017738610686,"positive"
1.274,834.66117,0.709185969138243,"positive"
1.274,834.74501,0.626757298533337,"positive"
0.4,835.37913,0.448682860783343,"positive"
1.284,835.48695,0.468585550651615,"positive"
0.967,835.54918,0.592314072875307,"positive"
2.759,835.58063,0.888166712328122,"positive"
0.619,835.58624,0.752103473405274,"positive"
1.273,835.60413,0.759581180951768,"positive"
1.285,835.87361,0.636882953786073,"positive"
0.552,835.9008,0.244075012051379,"positive"
0.41,835.93078,0.0258985320069507,"positive"
0.573,836.23554,0.257503451066638,"positive"
0.411,836.26541,0.00263014102502767,"positive"
0.457,836.62193,0.662779518842439,"positive"
0.323,836.62275,0.265313273770838,"positive"
1.002,836.66936,0.0958943025349463,"positive"
0.546,836.9033,0.0345626169816737,"positive"
0.442,837.04967,0.515040039219674,"positive"
0.547,837.07198,0.302934703609474,"positive"
0.393,837.4013,0.442695866182179,"positive"
0.48,837.59546,0.556128355024131,"positive"
0.368,837.6201,0.325105516127431,"positive"
1.862,837.62402,0.396654451450651,"positive"
2.374,838.04982,0.0372969663113451,"positive"
0.287,838.17442,0.542669147372964,"positive"
0.4,838.19663,0.0390011764075974,"positive"
0.378,838.51936,0.899187466427807,"positive"
1.167,838.54205,0.405338137884202,"positive"
1.842,838.62633,0.637607267571145,"positive"
0.498,838.67009,0.516619707766125,"positive"
0.321,838.69124,0.594904606433377,"positive"
0.577,838.70983,0.00981960435956569,"positive"
4.097,838.83878,0.0139949092513676,"positive"
0.346,839.13545,0.43424104197033,"positive"
0.535,839.26233,0.372152264278298,"positive"
1.943,839.44077,0.5352223241137,"positive"
0.511,839.47987,0.957284229035237,"positive"
0.541,839.54687,0.0282343443998778,"positive"
1.842,839.69457,0.577359565449608,"positive"
1.035,839.98915,0.451790915083356,"positive"
0.343,840.15296,0.0330147811698524,"positive"
0.286,840.1884,0.493574401629503,"positive"
1.541,840.43458,0.506981491609763,"positive"
0.42,840.49906,0.866827417189832,"positive"
0.579,840.55274,0.55792793434199,"positive"
0.463,840.56738,0.987111395194127,"positive"
1.252,840.58643,0.323700774061955,"positive"
1.461,840.62285,0.480204554783708,"positive"
0.321,840.7068,0.928876779418448,"positive"
4.094,840.84474,0.283469948449708,"positive"
0.516,840.98694,0.599484641994161,"positive"
0.418,841.2611,0.270308256744689,"positive"
1.937,841.45282,0.251946877114936,"positive"
0.339,841.45585,0.909167264299688,"positive"
1.313,841.62605,0.320358234398138,"positive"
0.321,841.71026,0.888756021517509,"positive"
4.116,841.92365,0.147404446440636,"positive"
0.421,841.93446,0.0457278212627646,"positive"
0.36,842.31807,0.0140646579583622,"positive"
1.539,842.49481,0.365683320305899,"positive"
0.661,842.53082,0.63048285180032,"positive"
0.335,842.55103,0.417636941037982,"positive"
0.417,842.58213,0.334735957555577,"positive"
0.942,842.58219,0.62759530234193,"positive"
0.33,842.59961,0.510066319073617,"positive"
1.496,842.63853,0.139746283851645,"positive"
0.321,842.72175,0.75929878393194,"positive"
1.03,843.02843,0.267418682698815,"positive"
0.415,843.43371,0.448930596355334,"positive"
0.546,843.44835,0.121296136790051,"positive"
0.621,843.51726,0.673719101510455,"positive"
0.657,843.58409,0.510477017399935,"positive"
0.946,843.58656,0.972622525628,"positive"
0.321,843.72478,0.787454237961216,"positive"
0.517,844.50369,0.988073910768136,"positive"
1.292,844.52298,0.405241650264324,"positive"
2.118,844.61355,0.34891987793756,"positive"
0.318,844.61933,0.546904328376118,"positive"
1.252,844.6205,0.551130999600872,"positive"
1.337,844.65079,0.109364628924179,"positive"
0.321,844.73754,0.672222778209029,"positive"
2.327,845.05745,0.0669011620418177,"positive"
0.523,845.32682,0.975067148366669,"positive"
1.022,845.41206,0.0750276128524012,"positive"
0.424,845.49043,0.492048719595176,"positive"
1.346,845.65865,0.115616028821933,"positive"
0.322,846.29504,0.334921340472032,"positive"
0.392,846.33626,0.891735291193956,"positive"
0.392,846.44278,0.994981567463234,"positive"
0.428,846.61561,0.500648900510216,"positive"
0.355,846.65125,0.383725453180708,"positive"
0.323,846.86236,0.258795477267376,"positive"
0.318,846.99154,0.615070631949289,"positive"
0.423,846.99378,0.398834318730004,"positive"
0.363,847.41698,0.507132958707145,"positive"
1.03,847.47392,0.293825303605204,"positive"
0.526,847.59294,0.0842381837768977,"positive"
1.854,847.60897,0.388959657505724,"positive"
1.025,847.61122,0.261177825731011,"positive"
0.323,847.84208,0.565751345870435,"positive"
0.387,848.10185,0.503251384907146,"positive"
2.173,848.51215,0.276023922602384,"positive"
0.432,848.51369,0.772650586052313,"positive"
2.06,848.51371,0.771051243988509,"positive"
0.896,848.55547,0.131165344140498,"positive"
0.835,848.55607,0.206083623082124,"positive"
1.052,848.55644,0.280583359495851,"positive"
1.276,848.55658,0.990136708426128,"positive"
1.516,848.58958,0.31463590891233,"positive"
0.433,848.60029,0.246471991759986,"positive"
0.377,848.62818,0.498760835050963,"positive"
0.691,848.63679,0.695779854035381,"positive"
0.869,848.67008,0.183102593070052,"positive"
1.053,849.05791,0.228425962815236,"positive"
0.364,849.41613,0.506413433842212,"positive"
1.032,849.44539,0.955828662630168,"positive"
0.42,849.53412,0.497385550385682,"positive"
0.884,849.55985,0.523358815347029,"positive"
0.649,849.59331,0.0870188209178845,"positive"
1.845,849.62408,0.299542622997572,"positive"
6.285,849.69319,0.65434004173321,"positive"
6.284,849.94625,0.980093703064677,"positive"
0.331,850.25122,0.774280289734009,"positive"
0.418,850.54213,0.284404609642447,"positive"
1.517,850.60571,0.642190297328309,"positive"
1.024,850.68711,0.0647455982731204,"positive"
0.413,850.94204,0.0157901945721094,"positive"
1.024,851.01644,0.260116562886483,"positive"
0.413,851.27538,0.0491867195708678,"positive"
0.387,851.39604,0.558437850680498,"positive"
1.91,851.49743,0.916354086494597,"positive"
1.29,851.60939,0.283716155450033,"positive"
0.446,851.63485,0.436197334857734,"positive"
0.322,851.71068,0.493998190076834,"positive"
0.371,852.53627,0.965793840958413,"positive"
1.255,852.5514,0.84271427404027,"positive"
0.529,852.5566,0.259523659618396,"positive"
1.026,852.55768,0.456019101621762,"positive"
2.76,852.55842,0.608936431437808,"positive"
0.536,852.60213,0.197877437459431,"positive"
1.26,852.62232,0.0987546149171476,"positive"
1.845,852.64155,0.518789389706809,"positive"
0.495,852.6851,0.483348740015531,"positive"
0.322,852.7921,0.184427891685469,"positive"
0.549,852.84764,0.605785074108856,"positive"
0.546,853.1815,0.292953566319936,"positive"
0.394,853.43233,0.507229141252315,"positive"
0.552,853.5177,0.349234053190358,"positive"
1.602,853.57949,0.913827812945629,"positive"
1.272,853.6258,0.507685068588794,"positive"
1.263,853.66169,0.806872286123168,"positive"
0.459,854.00186,0.838140956791675,"positive"
1.03,854.05484,0.585883604988863,"positive"
0.394,854.4288,0.548860555776265,"positive"
1.248,854.51786,0.631986549690958,"positive"
1.248,854.56797,0.827760654853276,"positive"
0.544,854.57009,0.237147027910856,"positive"
0.458,854.58453,0.452850835005019,"positive"
0.352,854.63497,0.284446552208909,"positive"
0.378,855.10485,0.825008239109547,"positive"
0.534,855.23946,0.413477755214089,"positive"
0.393,855.43154,0.54626864383865,"positive"
1.032,855.52617,0.936548171040699,"positive"
1.598,855.5945,0.840380816234979,"positive"
1.274,855.64088,0.362061989585895,"positive"
0.323,855.67113,0.962791290280784,"positive"
0.434,856.09107,0.784548801121968,"positive"
0.418,856.27265,0.177858912893239,"positive"
6.029,856.38333,0.411940534719278,"positive"
1.254,856.52933,0.103487134207333,"positive"
0.563,856.53007,0.155387685267266,"positive"
0.351,856.64129,0.654058061373313,"positive"
1.849,856.88559,0.488084006711384,"positive"
1.043,857.0542,0.142976295781047,"positive"
4.214,857.12089,0.506615145836341,"positive"
0.399,857.46329,0.392401122228859,"positive"
0.434,857.53195,0.984917979194981,"positive"
0.91,857.56036,0.0562419530606836,"positive"
0.639,857.5993,0.821459330663192,"positive"
0.676,858.0493,0.236294564914498,"positive"
1.082,858.06321,0.456235887497841,"positive"
0.969,858.06326,0.458649404850793,"positive"
0.34,858.48265,0.911194286052274,"positive"
0.877,859.01997,0.119434212812677,"positive"
0.679,859.08555,0.484374298093317,"positive"
0.323,859.25254,0.541605045187303,"positive"
0.391,859.38139,0.572110019940806,"positive"
2.703,859.53249,0.375226716609155,"positive"
0.747,859.58466,0.403436188469971,"positive"
0.458,859.58629,0.6145577590761,"positive"
1.837,859.6516,0.731458434297891,"positive"
0.418,860.00758,0.456834090384837,"positive"
2.122,860.60871,0.725535035113489,"positive"
0.428,860.66566,0.12485129499191,"positive"
0.321,860.76893,0.513331797357715,"positive"
1.028,861.49947,0.235350572737649,"positive"
1.16,861.55195,0.499708201902556,"positive"
0.365,861.59459,0.447799954262805,"positive"
0.486,861.59626,0.538297208707007,"positive"
0.413,861.62231,0.486675409480178,"positive"
1.03,861.6224,0.102778809008711,"positive"
1.833,861.66581,0.684137493091605,"positive"
0.447,862.35459,0.51149939048835,"positive"
0.661,862.49764,0.0354795863103873,"positive"
0.382,862.6064,0.721212772144811,"positive"
2.115,862.62354,0.0754409389934641,"positive"
0.322,862.74889,0.553364066196722,"positive"
0.322,862.78325,0.349124874750899,"positive"
2.733,863.56145,0.111683727987897,"positive"
0.626,863.61129,0.122744425836726,"positive"
1.263,863.63296,0.746347282447255,"positive"
0.325,863.6904,0.411939895525892,"positive"
0.32,864.11898,0.477177985125338,"positive"
5.104,864.40877,0.299626515273251,"positive"
1.034,864.5404,0.191479821984189,"positive"
0.544,864.55645,0.290458610395221,"positive"
0.38,864.55713,0.325788986920748,"positive"
0.47,864.62572,0.546930988409388,"positive"
0.416,865.28215,0.00841700259288363,"positive"
0.678,865.59414,0.498701701426185,"positive"
0.366,865.65185,0.326238862882708,"positive"
0.419,865.95175,0.160295319077621,"positive"
2.097,866.08164,0.0287864565152781,"positive"
0.469,866.10354,0.117674069708619,"positive"
0.528,866.51095,0.976212182634942,"positive"
1.015,866.51456,0.147161362912746,"positive"
0.695,866.5315,0.138476387975514,"positive"
1.071,866.55423,0.0451393841279311,"positive"
0.951,866.55425,0.499846426437945,"positive"
1.199,866.55539,0.41987625785716,"positive"
0.442,866.56809,0.511572295250907,"positive"
0.496,866.60407,0.938005447426705,"positive"
1.279,866.63746,0.981001429796457,"positive"
0.32,866.72219,0.729662558871618,"positive"
0.479,867.20567,0.502366180826894,"positive"
0.39,867.37178,0.527818564259192,"positive"
1.911,867.46959,0.513359443879964,"positive"
3.407,867.54283,0.29197616083239,"positive"
0.397,867.62976,0.842893884226803,"positive"
0.654,867.6307,0.0557717003041215,"positive"
0.566,867.63087,0.752942036874706,"positive"
0.322,867.6681,0.579916174027789,"positive"
0.48,867.87269,0.508862226905278,"positive"
0.322,868.12791,0.958692673536307,"positive"
0.866,868.51043,0.47233828684166,"positive"
1.232,868.51056,0.559112427084472,"positive"
1.006,868.51095,0.162865894820959,"positive"
1.577,868.55167,0.244094503845246,"positive"
2.057,868.55244,0.567171630688708,"positive"
1.505,868.55269,0.789578067411198,"positive"
0.412,868.59905,0.29395325007551,"positive"
1.449,868.65102,0.541966645301573,"positive"
0.321,868.68659,0.812489668620259,"positive"
0.321,868.73814,0.89873009385012,"positive"
0.529,869.00967,0.373105135645616,"positive"
0.475,869.47729,0.539338518146592,"positive"
0.393,869.53269,0.74988978865036,"positive"
3.406,869.54817,0.477071777996987,"positive"
0.408,869.642,0.861216822220379,"positive"
1.849,869.72232,0.590447306229286,"positive"
1.032,869.98584,0.0914285030636199,"positive"
0.379,870.10019,0.818154678913536,"positive"
0.529,870.10711,0.0587693092279191,"positive"
0.322,870.15296,0.433393994471909,"positive"
0.42,870.27937,0.549778119061849,"positive"
0.332,870.50777,0.506041333248435,"positive"
0.432,870.50873,0.874988178373744,"positive"
2.04,870.52536,0.0289977170065057,"positive"
2.09,870.52569,0.979059829160373,"positive"
2.215,870.52656,0.636026791363787,"positive"
1.262,870.53885,0.581069878315891,"positive"
0.602,870.54593,0.494490292347769,"positive"
0.865,870.56883,0.967478489880917,"positive"
0.935,870.5693,0.324903359418097,"positive"
0.99,870.56941,0.25995235327882,"positive"
1.061,870.57056,0.170335917407611,"positive"
1.284,870.59872,0.455831239266364,"positive"
0.981,870.6577,0.634227738270882,"positive"
0.321,870.75313,0.989053803694246,"positive"
0.321,870.84205,0.777458961463199,"positive"
0.322,870.902,0.858161514543112,"positive"
0.424,870.94983,0.063644677600978,"positive"
0.445,871.11594,0.180536228558268,"positive"
0.426,871.284,0.0157655029350519,"positive"
0.392,871.4426,0.746584679754565,"positive"
0.482,871.47614,0.827477396024062,"positive"
0.862,871.57364,0.601466802811567,"positive"
1.239,871.63859,0.735867607698801,"positive"
1.03,872.52603,0.210483333256225,"positive"
1.267,872.55498,0.643726948180254,"positive"
0.373,872.56116,0.662770335312785,"positive"
0.426,872.63009,0.258130059510291,"positive"
0.426,872.65787,0.190173019245124,"positive"
0.323,872.68305,0.880596680243996,"positive"
0.323,872.71259,0.546726645013096,"positive"
4.095,872.83212,0.328632445324877,"positive"
0.322,872.97477,0.226308764695013,"positive"
0.322,873.01015,0.758508150711262,"positive"
1.031,873.46551,0.783087937892391,"positive"
0.532,873.48116,0.500878794520947,"positive"
2.757,873.48805,0.660080045731066,"positive"
0.32,873.68684,0.806012072273902,"positive"
0.43,874.05004,0.533131874164001,"positive"
0.391,874.36209,0.55305571047529,"positive"
1.19,874.51727,0.35690368735373,"positive"
1.073,874.54675,0.820475375177874,"positive"
0.322,874.72948,0.023519417574406,"positive"
0.321,874.9356,0.485488592926334,"positive"
0.442,875.02381,0.474120359389852,"positive"
0.435,875.53781,0.689079858976862,"positive"
1.035,875.56758,0.467942887735444,"positive"
0.448,876.0153,0.487163991607641,"positive"
0.475,876.48651,0.626774687158982,"positive"
0.484,876.53313,0.505919624601913,"positive"
2.704,876.5587,0.180705305209624,"positive"
1.266,876.62219,0.971851409201419,"positive"
0.357,876.62548,0.498674718021161,"positive"
0.444,876.66079,0.794943327892715,"positive"
1.035,877.49491,0.189927047044454,"positive"
0.896,877.55887,0.181335449272271,"positive"
0.453,877.60299,0.0142165067522507,"positive"
0.443,877.66424,0.513821748997111,"positive"
0.324,877.83498,0.0871840746490148,"positive"
0.447,878.3281,0.514907542184979,"positive"
0.584,878.38771,0.500858048162748,"positive"
0.996,878.56589,0.176853690941616,"positive"
1.235,878.56762,0.587480196180214,"positive"
0.428,878.63993,0.614219767840169,"positive"
0.495,878.81627,0.00384978522018952,"positive"
0.396,879.4293,0.252881194348199,"positive"
0.663,879.61349,0.501678346505335,"positive"
0.421,879.95806,0.144435045477672,"positive"
0.421,880.29218,0.0226107997514579,"positive"
1.089,880.58981,0.509556014507067,"positive"
0.491,880.61894,0.400476679368736,"positive"
0.413,881.04364,0.826730090489209,"positive"
0.392,881.44022,0.601247580560536,"positive"
2.704,881.51614,0.188780110393181,"positive"
1.852,881.56034,0.55493412020695,"positive"
0.457,881.58386,0.548461443567967,"positive"
0.323,881.68118,0.502088597218952,"positive"
1.259,881.71594,0.821849913334807,"positive"
1.97,882.0598,0.44989932076297,"positive"
1.177,882.06188,0.508506592383313,"positive"
0.368,882.36317,0.485705426891871,"positive"
0.746,882.51537,0.496950605346635,"positive"
0.974,882.51626,0.126544572024118,"positive"
0.383,882.54506,0.852120166971121,"positive"
0.845,882.56734,0.271809977215647,"positive"
0.968,882.56809,0.287478666083858,"positive"
0.491,882.62682,0.670136094003238,"positive"
0.759,882.63296,0.495840245882149,"positive"
0.621,882.63689,0.500440738514108,"positive"
0.812,882.65266,0.339996229581969,"positive"
0.971,882.65353,0.268352196733114,"positive"
0.347,882.72202,0.819496488324235,"positive"
0.377,883.39887,0.500562620941897,"positive"
0.452,883.50756,0.490169142032821,"positive"
1.033,883.51109,0.454994301036185,"positive"
0.817,883.51315,0.239245556552205,"positive"
0.443,883.98659,0.686837869260894,"positive"
1.234,884.02409,0.669600873741354,"positive"
0.449,884.11694,0.261155093060368,"positive"
0.383,884.13225,0.564650867435151,"positive"
0.427,884.52514,0.830518355424189,"positive"
1.23,884.52778,0.696268173844315,"positive"
0.548,884.56465,0.567372721422029,"positive"
0.473,884.59321,0.894401575631277,"positive"
2.11,884.60106,0.0104773204221864,"positive"
0.365,884.60681,0.970136307263417,"positive"
1.251,884.61416,0.343029876966022,"positive"
0.35,884.66182,0.0436242025853211,"positive"
0.363,885.02345,0.516218920789903,"positive"
0.423,885.28764,0.0368979938384712,"positive"
0.338,885.49342,0.639796588429174,"positive"
2.68,885.54843,0.809303041393842,"positive"
0.423,885.95765,0.04026318332458,"positive"
0.589,886.19658,0.500358933146022,"positive"
1.892,886.24001,0.532123619741407,"positive"
0.962,886.51809,0.528966601118786,"positive"
1.48,886.52044,0.277033064978917,"positive"
1.035,886.55169,0.59426802320136,"positive"
0.682,886.55276,0.432844499522045,"positive"
0.324,886.62767,0.873959067120234,"positive"
1.252,886.63,0.740793154954988,"positive"
0.323,886.68837,0.640600854470563,"positive"
0.322,886.74909,0.708003801424364,"positive"
0.322,886.78403,0.795428423842201,"positive"
0.546,887.1088,0.570080398266329,"positive"
0.404,887.41947,0.466980656028487,"positive"
0.674,887.47451,0.0165004653674585,"positive"
0.443,887.47472,0.140424900270065,"positive"
0.532,887.49581,0.486975063966651,"positive"
0.348,887.59411,0.892480015436057,"positive"
0.684,887.60673,0.000603546326966305,"positive"
1.227,887.63153,0.0696706152657681,"positive"
0.701,888.11235,0.574696109106195,"positive"
0.476,888.1166,0.282663514140137,"positive"
1.249,888.5689,0.491833053043007,"positive"
1.254,888.62105,0.100048499632291,"positive"
0.458,888.62203,0.66545981505941,"positive"
0.323,888.63993,0.545540046022928,"positive"
0.352,888.7094,0.740696928513347,"positive"
0.35,888.80178,0.722989967916428,"positive"
1.032,889.43844,0.853682881591149,"positive"
0.331,889.45636,0.15445120850312,"positive"
0.413,889.52853,0.491721320492935,"positive"
0.352,890.38653,0.653372899449907,"positive"
0.992,890.54105,0.66192955642049,"positive"
0.801,890.54366,0.507533981302721,"positive"
0.466,890.54438,0.486518663964707,"positive"
1.264,890.63645,0.0231025427233748,"positive"
0.436,890.64066,0.516769474117716,"positive"
0.32,890.72471,0.624890295692951,"positive"
0.485,891.04294,0.63191968723669,"positive"
0.968,891.04401,0.821533094683632,"positive"
0.332,891.45593,0.936791094694367,"positive"
2.27,891.57106,0.367777212608241,"positive"
0.902,891.59721,0.45542442502737,"positive"
0.531,891.61771,0.289468590786524,"positive"
1.029,891.99986,0.394236201420341,"positive"
0.381,892.11476,0.625583069487557,"positive"
0.411,892.40795,0.668858025377488,"positive"
1.237,892.52356,0.729357505348233,"positive"
2.095,892.53814,0.172319266973046,"positive"
2.225,892.53822,0.258083857495212,"positive"
1.059,892.58166,0.156550429304306,"positive"
0.967,892.582,0.158985947070162,"positive"
0.896,892.58359,0.152778119062141,"positive"
0.454,892.62648,0.163506906794716,"positive"
1.265,892.65292,0.833715051987796,"positive"
0.697,892.69481,0.750026093980616,"positive"
0.32,892.7381,0.601084133182904,"positive"
0.322,892.94132,0.16817224861191,"positive"
0.453,893.00938,0.766537063455367,"positive"
2.227,893.03974,0.161146863633056,"positive"
0.39,893.36733,0.500073779674879,"positive"
1.042,893.47184,0.150115021786877,"positive"
2.225,893.54391,0.331278045383607,"positive"
0.42,894.11509,0.655322015066451,"positive"
0.391,894.45781,0.731576132106219,"positive"
1.026,894.5364,0.43943126098699,"positive"
0.615,894.56864,0.333626966020236,"positive"
0.503,894.57172,0.298324523491604,"positive"
1.258,894.59965,0.513932826061749,"positive"
0.486,894.63411,0.500594532957215,"positive"
0.32,894.75366,0.586372581001434,"positive"
0.322,894.94992,0.914796743406707,"positive"
1.029,895.03981,0.151403861073148,"positive"
0.391,895.45434,0.72583183071492,"positive"
1.031,895.52177,0.845117251584304,"positive"
0.367,895.54431,0.593073260862541,"positive"
0.492,895.57168,0.501758762524862,"positive"
0.647,895.66117,0.178916566566556,"positive"
0.555,895.66194,0.224570876408267,"positive"
0.391,895.66578,0.330210077276481,"positive"
4.216,895.68265,0.336656643724289,"positive"
